,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
2505,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1569.001,Launchctl,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2506,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1569.002,Service Execution,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2507,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1574,Hijack Execution Flow,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2508,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1574.005,Executable Installer File Permissions Weakness,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2509,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1574.010,Services File Permissions Weakness,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2510,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1574.011,Services Registry Permissions Weakness,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2511,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1574.012,COR_PROFILER,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2512,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1578,Modify Cloud Compute Infrastructure,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2513,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1578.001,Create Snapshot,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2514,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1578.002,Create Cloud Instance,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2515,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1578.003,Delete Cloud Instance,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2516,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1599,Network Boundary Bridging,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2517,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1599.001,Network Address Translation Traversal,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2518,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1601,Modify System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2519,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1601.001,Patch System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2520,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1601.002,Downgrade System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2521,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1619,Cloud Storage Object Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2522,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,mitigates,T1647,Plist File Modification,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2523,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1003.002,Security Account Manager,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2524,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1003.003,NTDS,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2525,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1003.004,LSA Secrets,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2526,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1003.006,DCSync,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2527,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1003.008,/etc/passwd and /etc/shadow,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2528,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1021.001,Remote Desktop Protocol,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2529,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1021.004,SSH,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2530,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1021.007,Cloud Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2531,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1021.008,Direct Cloud VM Connections,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2532,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1078.002,Domain Accounts,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2533,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1098.004,SSH Authorized Keys,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2534,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1098.006,Additional Container Cluster Roles,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2535,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1110.001,Password Guessing,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2536,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1110.002,Password Cracking,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2537,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1110.003,Password Spraying,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2538,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1110.004,Credential Stuffing,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2539,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1111,Multi-Factor Authentication Interception,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2540,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1133,External Remote Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2541,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1136.001,Local Account,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2542,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2543,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1550.003,Pass the Ticket,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2544,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1552.002,Credentials in Registry,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2545,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1552.006,Group Policy Preferences,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2546,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1555.001,Keychain,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2547,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1555.004,Windows Credential Manager,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2548,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1556.003,Pluggable Authentication Modules,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2549,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1556.004,Network Device Authentication,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2550,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1556.005,Reversible Encryption,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2551,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1558.001,Golden Ticket,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2552,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1558.002,Silver Ticket,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2553,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1558.003,Kerberoasting,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2554,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1558.004,AS-REP Roasting,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2555,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1563.001,SSH Hijacking,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2556,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1599,Network Boundary Bridging,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2557,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1599.001,Network Address Translation Traversal,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2558,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1601,Modify System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2559,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1601.001,Patch System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2560,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,mitigates,T1601.002,Downgrade System Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2561,nist_800_53,rev5,Configuration Management,CM-12,Information Location,mitigates,T1005,Data from Local System,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2562,nist_800_53,rev5,System and Services Acquisition,SA-08,Security and Privacy Engineering Principles,mitigates,T1005,Data from Local System,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2563,nist_800_53,rev5,System and Communications Protection,SC-13,Cryptographic Protection,mitigates,T1005,Data from Local System,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2564,nist_800_53,rev5,System and Communications Protection,SC-38,Operations Security,mitigates,T1005,Data from Local System,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2565,nist_800_53,rev5,System and Communications Protection,SC-43,Usage Restrictions,mitigates,T1011,Exfiltration Over Other Network Medium,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2566,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,mitigates,T1011.001,Exfiltration Over Bluetooth,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2567,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,mitigates,T1011.001,Exfiltration Over Bluetooth,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2568,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.001,Remote Desktop Protocol,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2569,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.002,SMB/Windows Admin Shares,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2570,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.003,Distributed Component Object Model,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2571,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.004,SSH,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2572,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.005,VNC,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2573,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.006,Windows Remote Management,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2574,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1021.008,Direct Cloud VM Connections,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2575,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1037.001,Logon Script (Windows),16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2576,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.001,PowerShell,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2577,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.002,AppleScript,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2578,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.003,Windows Command Shell,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2579,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.004,Unix Shell,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2580,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.005,Visual Basic,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2581,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.007,JavaScript,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2582,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1059.008,Network Device CLI,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2583,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1070,Indicator Removal,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2584,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1070.002,Clear Linux or Mac System Logs,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2585,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1070.008,Clear Mailbox Data,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2586,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1114.001,Local Email Collection,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2587,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1133,External Remote Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2588,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1137,Office Application Startup,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2589,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1505.004,IIS Components,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2590,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1505.005,Terminal Services DLL,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2591,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1547.012,Print Processors,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2592,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1547.013,XDG Autostart Entries,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2593,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1552.002,Credentials in Registry,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2594,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1552.005,Cloud Instance Metadata API,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2595,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1552.007,Container API,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2596,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1557.002,ARP Cache Poisoning,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2597,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1558.002,Silver Ticket,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2598,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1558.003,Kerberoasting,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2599,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1558.004,AS-REP Roasting,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2600,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1563.001,SSH Hijacking,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2601,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1563.002,RDP Hijacking,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2602,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1565.001,Stored Data Manipulation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2603,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1565.002,Transmitted Data Manipulation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2604,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1567.003,Exfiltration to Text Storage Sites,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2605,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1567.004,Exfiltration Over Webhook,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2606,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1602,Data from Configuration Repository,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2607,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1602.001,SNMP (MIB Dump),16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2608,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1602.002,Network Device Configuration Dump,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2609,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1609,Container Administration Command,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2610,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1612,Build Image on Host,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2611,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1613,Container and Resource Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2612,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1619,Cloud Storage Object Discovery,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2613,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1647,Plist File Modification,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2614,nist_800_53,rev5,Access Control,AC-17,Remote Access,mitigates,T1659,Content Injection,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2615,nist_800_53,rev5,Identification and Authentication,IA-06,Authentication Feedback,mitigates,T1021.001,Remote Desktop Protocol,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2616,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,mitigates,T1021.001,Remote Desktop Protocol,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2617,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,mitigates,T1021.002,SMB/Windows Admin Shares,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2618,nist_800_53,rev5,System and Information Integrity,SI-15,Information Output Filtering,mitigates,T1021.002,SMB/Windows Admin Shares,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2619,nist_800_53,rev5,System and Communications Protection,SC-18,Mobile Code,mitigates,T1021.003,Distributed Component Object Model,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2620,nist_800_53,rev5,Configuration Management,CM-11,User-installed Software,mitigates,T1021.005,VNC,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2621,nist_800_53,rev5,Configuration Management,CM-03,Configuration Change Control,mitigates,T1021.005,VNC,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2622,nist_800_53,rev5,Configuration Management,CM-12,Information Location,mitigates,T1025,Data from Removable Media,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2623,nist_800_53,rev5,Media Protection,MP-07,Media Use,mitigates,T1025,Data from Removable Media,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2624,nist_800_53,rev5,System and Communications Protection,SC-38,Operations Security,mitigates,T1025,Data from Removable Media,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2625,nist_800_53,rev5,System and Communications Protection,SC-41,Port and I/O Device Access,mitigates,T1025,Data from Removable Media,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2626,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1036.001,Invalid Code Signature,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2627,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1036.005,Match Legitimate Name or Location,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2628,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1059.001,PowerShell,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2629,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1059.002,AppleScript,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2630,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1525,Implant Internal Image,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2631,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1546.006,LC_LOAD_DYLIB Addition,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2632,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1546.013,PowerShell Profile,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2633,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1553.004,Install Root Certificate,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2634,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1562.009,Safe Mode Boot,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2635,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1598,Phishing for Information,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2636,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,mitigates,T1598.002,Spearphishing Attachment,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2637,nist_800_53,rev5,System and Services Acquisition,SA-09,External System Services,mitigates,T1041,Exfiltration Over C2 Channel,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2638,nist_800_53,rev5,System and Communications Protection,SC-31,Covert Channel Analysis,mitigates,T1041,Exfiltration Over C2 Channel,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2639,nist_800_53,rev5,Supply Chain Risk Management,SR-04,Provenance,mitigates,T1041,Exfiltration Over C2 Channel,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2640,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1053.007,Container Orchestration Job,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2641,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1059.001,PowerShell,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2642,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1059.008,Network Device CLI,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2643,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1087.004,Cloud Account,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2644,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1210,Exploitation of Remote Services,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2645,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1538,Cloud Service Dashboard,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2646,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1542.003,Bootkit,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2647,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1542.005,TFTP Boot,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2648,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (Non-Organizational Users),mitigates,T1547.006,Kernel Modules and Extensions,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2649,nist_800_53,rev5,Supply Chain Risk Management,SR-11,Component Authenticity,mitigates,T1059.002,AppleScript,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2650,nist_800_53,rev5,Supply Chain Risk Management,SR-05,"Acquisition Strategies, Tools, and Methods",mitigates,T1059.002,AppleScript,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2651,nist_800_53,rev5,Risk Assessment,RA-10,Threat Hunting,mitigates,T1068,Exploitation for Privilege Escalation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2652,nist_800_53,rev5,System and Communications Protection,SC-02,Separation of System and User Functionality,mitigates,T1068,Exploitation for Privilege Escalation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2653,nist_800_53,rev5,System and Communications Protection,SC-30,Concealment and Misdirection,mitigates,T1068,Exploitation for Privilege Escalation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2654,nist_800_53,rev5,System and Information Integrity,SI-05,"Security Alerts, Advisories, and Directives",mitigates,T1068,Exploitation for Privilege Escalation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2655,nist_800_53,rev5,Contingency Planning,CP-06,Alternate Storage Site,mitigates,T1070,Indicator Removal,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2656,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1070,Indicator Removal,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2657,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1070.002,Clear Linux or Mac System Logs,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2658,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1070.008,Clear Mailbox Data,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2659,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1486,Data Encrypted for Impact,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2660,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1491,Defacement,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2661,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1491.001,Internal Defacement,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2662,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1491.002,External Defacement,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2663,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1561,Disk Wipe,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2664,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1561.001,Disk Content Wipe,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2665,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1561.002,Disk Structure Wipe,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
2666,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,mitigates,T1565.001,Stored Data Manipulation,16.1,enterprise,,,,[],,,01/13/2022,04/16/2025
